J1,J2,J3
0.612030,-0.243838,0.262474
0.441673,-0.701902,0.756468
0.138825,-0.952218,1.026935
-0.206474,-0.923087,0.995440
-0.489630,-0.621461,0.669629
-0.625585,-0.132096,0.142150
-0.575364,0.403419,-0.433518
-0.355870,0.825073,-0.885675
-0.032382,1.002692,-1.075856
0.300979,0.879512,-0.943983
0.546719,0.492971,-0.529630
0.630467,-0.037698,0.040557
0.523562,-0.551189,0.593799
0.255108,-0.894140,0.964149
-0.093437,-0.965059,1.040820
-0.413117,-0.742023,0.799793
-0.603971,-0.289266,0.311411
-0.608129,0.258789,-0.278201
-0.426553,0.734242,-0.788356
-0.115863,0.986527,-1.058554
0.230109,0.933149,-1.001415
0.507026,0.590160,-0.633887
0.629105,0.067181,-0.072257
0.555171,-0.470742,0.507024
0.304655,-0.856945,0.923949
-0.044490,-0.973188,1.049610
-0.379663,-0.783175,0.844243
-0.592353,-0.343231,0.369561
-0.615513,0.211982,-0.227911
-0.444136,0.707155,-0.759324
-0.133746,0.980635,-1.052248
0.218652,0.940253,-1.009020
0.503259,0.598251,-0.642565
0.629085,0.067612,-0.072720
0.552389,-0.478592,0.515490
0.294136,-0.865541,0.933238
-0.062513,-0.970874,1.047107
-0.398670,-0.760510,0.819760
-0.602025,-0.299086,0.321992
-0.606648,0.267166,-0.287201
-0.413519,0.753048,-0.808508
-0.086842,0.994241,-1.066811
0.268148,0.906512,-0.972895
0.537055,0.518944,-0.557497
0.630493,-0.036405,0.039166
0.513630,-0.573190,0.617537
0.221907,-0.914663,0.986333
-0.146684,-0.949461,1.023954
-0.464998,-0.665084,0.716717
-0.623749,-0.152532,0.164150
-0.570785,0.419297,-0.450563
-0.326518,0.855718,-0.918499
0.026399,1.003148,-1.076344
0.371030,0.807746,-0.867114
0.592127,0.337967,-0.363245
0.612363,-0.241758,0.260233
0.420408,-0.732249,0.789238
0.079932,-0.967887,1.043877
-0.289454,-0.869242,0.937238
-0.556218,-0.467740,0.503787
-0.627051,0.102519,-0.110254
-0.479806,0.645199,-0.692907
-0.167589,0.967049,-1.037705
0.202217,0.949731,-1.019167
0.503259,0.598251,-0.642565
0.630138,0.039990,-0.043015
0.534419,-0.525522,0.566109
0.245922,-0.900156,0.970651
-0.132848,-0.954208,1.029087
-0.463308,-0.667889,0.719745
-0.625041,-0.138490,0.149033
-0.561738,0.448736,-0.482161
-0.298821,0.881408,-0.946013
0.069553,0.997769,-1.070587
0.413931,0.752469,-0.807888
0.611766,0.236923,-0.254710
0.588761,-0.358035,0.385515
0.348605,-0.816550,0.880300
-0.022537,-0.974951,1.051516
-0.385623,-0.776261,0.836774
-0.603971,-0.289266,0.311411
-0.597861,0.312067,-0.335430
-0.372572,0.805922,-0.865160
-0.011978,1.003865,-1.077111
0.353389,0.827808,-0.888605
0.590504,0.344916,-0.370706
0.609263,-0.260433,0.280350
0.397808,-0.761576,0.820912
0.033102,-0.974247,1.050755
-0.344892,-0.820259,0.884307
-0.589747,-0.354043,0.381213
-0.608996,0.253753,-0.272792
-0.398481,0.773509,-0.830433
-0.039177,1.002062,-1.075181
0.335109,0.847128,-0.909299
0.584519,0.369295,-0.396884
0.612030,-0.243838,0.262474
0.402102,-0.756220,0.815127
0.033102,-0.974247,1.050755
-0.349530,-0.815617,0.879291
-0.593578,-0.338008,0.363931
-0.604497,0.278864,-0.299767
-0.381322,0.795357,-0.853841
-0.011978,1.003865,-1.077111
0.362373,0.817771,-0.877853
0.597861,0.312067,-0.335430
0.599842,-0.309686,0.333412
0.362371,-0.802288,0.864891
-0.022537,-0.974951,1.051516
-0.398670,-0.760510,0.819760
-0.612692,-0.239676,0.257991
-0.580309,0.385416,-0.414192
-0.317845,0.864085,-0.927461
0.069553,0.997769,-1.070587
0.430160,0.728851,-0.782577
0.620986,0.169002,-0.181722
0.561730,-0.451507,0.486282
0.271278,-0.882902,0.952002
-0.132848,-0.954208,1.029087
-0.481670,-0.636149,0.685482
-0.630079,-0.052776,0.056781
-0.519735,0.561570,-0.603224
-0.198859,0.951566,-1.021131
0.202217,0.949731,-1.019167
0.522356,0.555408,-0.596614
0.629712,-0.063535,0.068358
0.474984,-0.648040,0.698317
0.118397,-0.958642,1.033880
-0.289454,-0.869242,0.937238
-0.573425,-0.414291,0.446156
-0.614037,0.222144,-0.238830
-0.397846,0.774346,-0.831329
-0.017149,1.003670,-1.076902
0.371030,0.807746,-0.867114
0.605814,0.271766,-0.292143
0.585219,-0.371948,0.400511
0.312412,-0.850352,0.916824
-0.097563,-0.964106,1.039789
-0.464998,-0.665084,0.716717
-0.629211,-0.075573,0.081312
-0.522049,0.556135,-0.597394
-0.192904,0.954737,-1.024526
0.217885,0.940714,-1.009513
0.537055,0.518944,-0.557497
0.626367,-0.122279,0.131582
0.441673,-0.701902,0.756468
0.059743,-0.971281,1.047547
-0.349530,-0.815617,0.879291
-0.602025,-0.299086,0.321992
-0.587362,0.357947,-0.384699
-0.315959,0.865865,-0.929367
0.092232,0.992979,-1.065461
0.461065,0.679017,-0.729163
0.629085,0.067612,-0.072720
0.517302,-0.565208,0.608925
0.170378,-0.940168,1.013906
-0.255362,-0.893970,0.963965
-0.563854,-0.445043,0.479312
-0.615513,0.211982,-0.227911
-0.391031,0.783184,-0.840799
0.006806,1.003991,-1.077246
0.402066,0.768746,-0.825329
0.618802,0.187340,-0.201430
0.555171,-0.470742,0.507024
0.234351,-0.907362,0.978441
-0.196987,-0.927927,1.000672
-0.535885,-0.521915,0.562218
-0.624778,0.131319,-0.141217
-0.426553,0.734242,-0.788356
-0.034829,1.002479,-1.075628
0.373013,0.805400,-0.864600
0.611766,0.236923,-0.254710
0.567646,-0.433192,0.466533
0.255108,-0.894140,0.964149
-0.180265,-0.935846,1.009233
-0.529208,-0.538067,0.579642
-0.625758,0.119723,-0.128751
-0.428360,0.731552,-0.785472
-0.032382,1.002692,-1.075856
0.378927,0.798286,-0.856980
0.614660,0.217912,-0.234283
0.559830,-0.457189,0.492409
0.234351,-0.907362,0.978441
-0.206474,-0.923087,0.995440
-0.546129,-0.495643,0.533880
-0.619997,0.177538,-0.190896
-0.396786,0.775737,-0.832820
0.014155,1.003791,-1.077032
0.418852,0.745477,-0.800396
0.624929,0.129602,-0.139371
0.528453,-0.539849,0.581564
0.170378,-0.940168,1.013906
-0.273534,-0.881266,0.950234
-0.580572,-0.389309,0.419224
-0.599843,0.302556,-0.325214
-0.326518,0.855718,-0.918499
0.104335,0.989863,-1.062125
0.485438,0.634429,-0.681360
0.630616,-0.029507,0.031744
0.462554,-0.669132,0.721087
0.059743,-0.971281,1.047547
-0.374096,-0.789479,0.851053
-0.617114,-0.209571,0.225568
-0.549295,0.485742,-0.521873
-0.209170,0.945823,-1.014983
0.233909,0.930701,-0.998794
0.562360,0.446788,-0.480069
0.610183,-0.255049,0.274550
0.346518,-0.818641,0.882559
-0.097563,-0.964106,1.039789
-0.491025,-0.618824,0.666782
-0.629862,0.048625,-0.052301
-0.447036,0.702485,-0.754319
-0.039177,1.002062,-1.075181
0.388671,0.786188,-0.844017
0.620986,0.169002,-0.181722
0.534419,-0.525522,0.566109
0.167162,-0.941517,1.015364
-0.289454,-0.869242,0.937238
-0.592353,-0.343231,0.369561
-0.584003,0.371316,-0.399054
-0.273809,0.902131,-0.968204
0.176498,0.962930,-1.033296
0.537055,0.518944,-0.557497
0.619618,-0.190216,0.204725
0.374096,-0.789479,0.851053
-0.073579,-0.969062,1.045148
-0.481670,-0.636149,0.685482
-0.630126,0.040422,-0.043479
-0.444136,0.707155,-0.759324
-0.025855,1.003185,-1.076383
0.406257,0.763088,-0.819266
0.625827,0.118864,-0.127826
0.511044,-0.578708,0.623491
0.117031,-0.959033,1.034304
-0.342096,-0.823014,0.887284
-0.612692,-0.239676,0.257991
-0.549832,0.484216,-0.520236
-0.192645,0.954873,-1.024671
0.266914,0.907452,-0.973901
0.585033,0.367272,-0.394712
0.587260,-0.364009,0.391953
0.264987,-0.887375,0.956836
-0.206474,-0.923087,0.995440
-0.561982,-0.450748,0.485463
-0.604497,0.278864,-0.299767
-0.315959,0.865865,-0.929367
0.143575,0.977021,-1.048380
0.526008,0.546658,-0.587228
0.620874,-0.179660,0.193359
0.368483,-0.795689,0.857761
-0.094263,-0.964872,1.040617
-0.503302,-0.594749,0.640800
-0.626066,0.115855,-0.124592
-0.398481,0.773509,-0.830433
0.048954,1.000943,-1.073984
0.469914,0.663420,-0.712443
0.630351,-0.042869,0.046121
0.433480,-0.713933,0.769459
-0.014470,-0.975308,1.051902
-0.454364,-0.682364,0.735372
-0.630765,0.005447,-0.005859
-0.447036,0.702485,-0.754319
-0.011978,1.003865,-1.077111
0.430160,0.728851,-0.782577
0.630138,0.039990,-0.043015
0.467612,-0.660701,0.711985
0.030045,-0.974478,1.051005
-0.425760,-0.724877,0.781277
-0.630168,-0.049761,0.053537
-0.468087,0.666693,-0.715952
-0.038090,1.002171,-1.075297
0.413931,0.752469,-0.807888
0.629085,0.067612,-0.072720
0.476440,-0.645483,0.695558
0.038937,-0.973744,1.050211
-0.422473,-0.729425,0.786188
-0.630168,-0.049761,0.053537
-0.465146,0.671904,-0.721538
-0.029391,1.002932,-1.076112
0.423729,0.738405,-0.792817
0.630138,0.039990,-0.043015
0.461610,-0.670683,0.722761
0.012244,-0.975379,1.051979
-0.445027,-0.696847,0.751009
-0.630765,0.005447,-0.005859
-0.437691,0.717323,-0.770223
0.014155,1.003791,-1.077032
0.458071,0.684151,-0.734666
0.630351,-0.042869,0.046121
0.420408,-0.732249,0.789238
-0.050040,-0.972559,1.048930
-0.489630,-0.621461,0.669629
-0.626066,0.115855,-0.124592
-0.381322,0.795357,-0.853841
0.092232,0.992979,-1.065461
0.511063,0.581299,-0.624385
0.620874,-0.179660,0.193359
0.346518,-0.818641,0.882559
-0.146684,-0.949461,1.023954
-0.547234,-0.492692,0.530697
-0.604497,0.278864,-0.299767
-0.289174,0.889669,-0.954859
0.202217,0.949731,-1.019167
0.571018,0.418506,-0.449714
0.587260,-0.364009,0.391953
0.232285,-0.908607,0.979786
-0.272281,-0.882177,0.951218
-0.602025,-0.299086,0.321992
-0.549832,0.484216,-0.520236
-0.154952,0.972500,-1.043541
0.335801,0.846422,-0.908543
0.618802,0.187340,-0.201430
0.511044,-0.578708,0.623491
0.073026,-0.969160,1.045254
-0.413117,-0.742023,0.799793
-0.630510,-0.035543,0.038238
-0.444136,0.707155,-0.759324
0.022047,1.003421,-1.076636
0.474804,0.654521,-0.702902
0.627350,-0.108596,0.116854
0.374096,-0.789479,0.851053
-0.126313,-0.956279,1.031326
-0.543198,-0.503359,0.542202
-0.603148,0.285947,-0.307375
-0.273809,0.902131,-0.968204
0.230109,0.933149,-1.001415
0.587761,0.356321,-0.382954
0.564720,-0.442375,0.476435
0.167162,-0.941517,1.015364
-0.343262,-0.821869,0.886046
-0.623247,-0.157630,0.169638
-0.490805,0.623880,-0.670048
-0.039177,1.002062,-1.075181
0.438084,0.716711,-0.769567
0.630467,-0.037698,0.040557
0.403597,-0.754332,0.813087
-0.097563,-0.964106,1.039789
-0.532350,-0.530555,0.571539
-0.606648,0.267166,-0.287201
-0.277486,0.899225,-0.965092
0.233909,0.930701,-0.998794
0.592127,0.337967,-0.363245
0.555171,-0.470742,0.507024
0.138825,-0.952218,1.026935
-0.374096,-0.789479,0.851053
-0.628640,-0.087167,0.093790
-0.455622,0.688298,-0.739112
0.022047,1.003421,-1.076636
0.485438,0.634429,-0.681360
0.623033,-0.159752,0.171924
0.332706,-0.832034,0.897029
-0.190899,-0.930900,1.003886
-0.580572,-0.389309,0.419224
-0.566998,0.431912,-0.464104
-0.166801,0.967402,-1.038083
0.346126,0.835658,-0.897013
0.624929,0.129602,-0.139371
0.472053,-0.653128,0.703810
-0.014470,-0.975308,1.051902
-0.491025,-0.618824,0.666782
-0.619997,0.177538,-0.190896
-0.317845,0.864085,-0.927461
0.202217,0.949731,-1.019167
0.584210,0.370508,-0.398186
0.559830,-0.457189,0.492409
0.136653,-0.952952,1.027728
-0.385623,-0.776261,0.836774
-0.630275,-0.045885,0.049366
-0.428360,0.731552,-0.785472
0.071987,0.997320,-1.070106
0.522815,0.554318,-0.595445
0.606915,-0.273648,0.294586
0.255108,-0.894140,0.964149
-0.283511,-0.873831,0.942198
-0.614918,-0.225072,0.242262
-0.502929,0.598951,-0.643316
-0.034829,1.002479,-1.075628
0.458071,0.684151,-0.734666
0.626529,-0.120142,0.129282
0.340928,-0.824156,0.888517
-0.196987,-0.927927,1.000672
-0.588959,-0.357237,0.384655
-0.549295,0.485742,-0.521873
-0.114525,0.986933,-1.058988
0.402066,0.768746,-0.825329
0.630803,-0.005346,0.005751
0.397808,-0.761576,0.820912
-0.132848,-0.954208,1.029087
-0.563854,-0.445043,0.479312
-0.575364,0.403419,-0.433518
-0.166801,0.967402,-1.038083
0.362373,0.817771,-0.877853
0.629085,0.067612,-0.072720
0.430244,-0.718565,0.774461
-0.094263,-0.964872,1.040617
-0.547234,-0.492692,0.530697
-0.587362,0.357947,-0.384699
-0.192645,0.954873,-1.024671
0.343156,0.838801,-0.900380
0.627344,0.098214,-0.105626
0.441673,-0.701902,0.756468
-0.082416,-0.967401,1.043352
-0.543198,-0.503359,0.542202
-0.588849,0.351847,-0.378149
-0.192904,0.954737,-1.024526
0.346126,0.835658,-0.897013
0.628077,0.086584,-0.093120
0.433480,-0.713933,0.769459
-0.097563,-0.964106,1.039789
-0.552656,-0.477846,0.514686
-0.580309,0.385416,-0.414192
-0.167589,0.967049,-1.037705
0.371030,0.807746,-0.867114
0.630336,0.032650,-0.035120
0.404663,-0.752978,0.811626
-0.139368,-0.952033,1.026735
-0.573425,-0.414291,0.446156
-0.559098,0.456898,-0.490920
-0.115863,0.986527,-1.058554
0.415576,0.750147,-0.805400
0.629712,-0.063535,0.068358
0.352070,-0.813037,0.876504
-0.206474,-0.923087,0.995440
-0.600013,-0.308872,0.332535
-0.519735,0.561570,-0.603224
-0.036731,1.002302,-1.075439
0.474804,0.654521,-0.702902
0.618343,-0.200325,0.215611
0.271278,-0.882902,0.952002
-0.295365,-0.864557,0.932175
-0.623247,-0.157630,0.169638
-0.454676,0.689887,-0.740816
0.069553,0.997769,-1.070587
0.540047,0.511086,-0.549066
0.585219,-0.371948,0.400511
0.158292,-0.945094,1.019232
-0.398670,-0.760510,0.819760
-0.630126,0.040422,-0.043479
-0.355870,0.825073,-0.885675
0.199376,0.951286,-1.020831
0.597861,0.312067,-0.335430
0.517302,-0.565208,0.608925
0.012244,-0.975379,1.051979
-0.503302,-0.594749,0.640800
-0.604497,0.278864,-0.299767
-0.217373,0.941020,-1.009841
0.343156,0.838801,-0.900380
0.629555,0.056826,-0.061120
0.402102,-0.756220,0.815127
-0.160984,-0.944030,1.018082
-0.589255,-0.356040,0.383365
-0.529306,0.538586,-0.578569
-0.039177,1.002062,-1.075181
0.482810,0.639492,-0.686789
0.612363,-0.241758,0.260233
0.232285,-0.908607,0.979786
-0.344892,-0.820259,0.884307
-0.630275,-0.045885,0.049366
-0.391031,0.783184,-0.840799
0.168114,0.966812,-1.037452
0.590504,0.344916,-0.370706
0.523562,-0.551189,0.593799
0.012244,-0.975379,1.051979
-0.509905,-0.581113,0.626086
-0.597861,0.312067,-0.335430
-0.186410,0.958075,-1.028099
0.378927,0.798286,-0.856980
0.630616,-0.029507,0.031744
0.348605,-0.816550,0.880300
-0.234868,-0.907049,0.978102
-0.614918,-0.225072,0.242262
-0.469550,0.664076,-0.713146
0.069553,0.997769,-1.070587
0.551036,0.480777,-0.516546
0.567284,-0.434342,0.467774
0.092887,-0.965183,1.040954
-0.463308,-0.667889,0.719745
-0.615513,0.211982,-0.227911
-0.240977,0.926025,-0.993787
0.336955,0.845242,-0.907279
0.630138,0.039990,-0.043015
0.379219,-0.783683,0.844791
-0.206474,-0.923087,0.995440
-0.609406,-0.259606,0.279458
-0.479806,0.645199,-0.692907
0.061158,0.999197,-1.072115
0.550368,0.482689,-0.518597
0.564720,-0.442375,0.476435
0.079932,-0.967887,1.043877
-0.476803,-0.644843,0.694866
-0.608996,0.253753,-0.272792
-0.209170,0.945823,-1.014983
0.371030,0.807746,-0.867114
0.630493,-0.036405,0.039166
0.332706,-0.832034,0.897029
-0.265491,-0.887021,0.956453
-0.623749,-0.152532,0.164150
-0.426553,0.734242,-0.788356
0.143575,0.977021,-1.048380
0.589045,0.351032,-0.377274
0.513630,-0.573190,0.617537
-0.026987,-0.974687,1.051231
-0.543198,-0.503359,0.542202
-0.566998,0.431912,-0.464104
-0.086842,0.994241,-1.066811
0.469914,0.663420,-0.712443
0.610183,-0.255049,0.274550
0.196722,-0.928058,1.000814
-0.398670,-0.760510,0.819760
-0.627051,0.102519,-0.110254
-0.288447,0.890278,-0.955511
0.306951,0.874176,-0.938267
0.629085,0.067612,-0.072720
0.379219,-0.783683,0.844791
-0.223208,-0.913921,0.985531
-0.617567,-0.206211,0.221950
-0.444136,0.707155,-0.759324
0.130018,0.981936,-1.053640
0.587761,0.356321,-0.382954
0.509579,-0.581799,0.626826
-0.044490,-0.973188,1.049610
-0.556870,-0.465861,0.501761
-0.549295,0.485742,-0.521873
-0.038905,1.002089,-1.075210
0.507026,0.590160,-0.633887
0.588761,-0.358035,0.385515
0.118397,-0.958642,1.033880
-0.464998,-0.665084,0.716717
-0.608129,0.258789,-0.278201
-0.186410,0.958075,-1.028099
0.406257,0.763088,-0.819266
0.624966,-0.139342,0.149950
0.255108,-0.894140,0.964149
-0.359866,-0.804944,0.867761
-0.629862,0.048625,-0.052301
-0.306474,0.874606,-0.938729
0.300979,0.879512,-0.943983
0.629555,0.056826,-0.061120
0.362371,-0.802288,0.864891
-0.255362,-0.893970,0.963965
-0.625585,-0.132096,0.142150
-0.398481,0.773509,-0.830433
0.202217,0.949731,-1.019167
0.614163,0.221298,-0.237921
0.441673,-0.701902,0.756468
-0.160984,-0.944030,1.018082
-0.606080,-0.278178,0.299465
-0.465146,0.671904,-0.721538
0.116934,0.986199,-1.058203
0.589045,0.351032,-0.377274
0.497056,-0.607197,0.654234
-0.082416,-0.967401,1.043352
-0.580572,-0.389309,0.419224
-0.510742,0.582010,-0.625148
0.048954,1.000943,-1.073984
0.562360,0.446788,-0.480069
0.533387,-0.528041,0.568827
-0.022537,-0.974951,1.051516
-0.556218,-0.467740,0.503787
-0.539764,0.511836,-0.549871
0.000000,1.004051,-1.077310
0.540047,0.511086,-0.549066
0.555171,-0.470742,0.507024
0.017530,-0.975191,1.051775
-0.538064,-0.516484,0.556360
-0.556025,0.466181,-0.500882
-0.029391,1.002932,-1.076112
0.526008,0.546658,-0.587228
0.565825,-0.438937,0.472728
0.037548,-0.973871,1.050348
-0.529208,-0.538067,0.579642
-0.562111,0.447567,-0.480906
-0.039177,1.002062,-1.075181
0.522356,0.555408,-0.596614
0.567284,-0.434342,0.467774
0.037548,-0.973871,1.050348
-0.531009,-0.533780,0.575018
-0.559098,0.456898,-0.490920
-0.029391,1.002932,-1.076112
0.529604,0.537850,-0.577780
0.559830,-0.457189,0.492409
0.017530,-0.975191,1.051775
-0.543198,-0.503359,0.542202
-0.546446,0.493730,-0.530444
0.000000,1.004051,-1.077310
0.546719,0.492971,-0.529630
0.542068,-0.506287,0.545360
-0.022537,-0.974951,1.051516
-0.563854,-0.445043,0.479312
-0.522049,0.556135,-0.597394
0.048954,1.000943,-1.073984
0.571018,0.418506,-0.449714
0.511044,-0.578708,0.623491
-0.082416,-0.967401,1.043352
-0.589255,-0.356040,0.383365
-0.482458,0.640166,-0.687511
0.116934,0.986199,-1.058203
0.597949,0.311654,-0.334986
0.462554,-0.669132,0.721087
-0.160984,-0.944030,1.018082
-0.613664,-0.233425,0.251258
-0.423324,0.738997,-0.793451
0.202217,0.949731,-1.019167
0.620841,0.170283,-0.183099
0.391746,-0.768977,0.828906
-0.255362,-0.893970,0.963965
-0.629211,-0.075573,0.081312
-0.340176,0.841916,-0.903717
0.300979,0.879512,-0.943983
0.630803,-0.005346,0.005751
0.294136,-0.865541,0.933238
-0.359866,-0.804944,0.867761
-0.626066,0.115855,-0.124592
