J1,J2,J3
-0.229601,0.933473,-1.001761
0.406257,0.763088,-0.819266
0.616999,-0.210410,0.226472
0.167162,-0.941517,1.015364
-0.464998,-0.665084,0.716717
-0.593161,0.333462,-0.358406
-0.090885,0.993302,-1.065806
0.507026,0.590160,-0.633887
0.567646,-0.433192,0.466533
0.012244,-0.975379,1.051979
-0.556870,-0.465861,0.501761
-0.519735,0.561570,-0.603224
0.071987,0.997320,-1.070106
0.587761,0.356321,-0.382954
0.472053,-0.653128,0.703810
-0.162866,-0.943275,1.017266
-0.617567,-0.206211,0.221950
-0.397846,0.774346,-0.831329
0.248260,0.921036,-0.988446
0.629085,0.067612,-0.072720
0.323928,-0.840150,0.905800
-0.342096,-0.823014,0.887284
-0.627051,0.102519,-0.110254
-0.225790,0.935875,-1.004333
0.418852,0.745477,-0.800396
0.610183,-0.255049,0.274550
0.125768,-0.956447,1.031507
-0.500449,-0.600488,0.646994
-0.566998,0.431912,-0.464104
-0.011978,1.003865,-1.077111
0.556283,0.465409,-0.500054
0.513630,-0.573190,0.617537
-0.106625,-0.961863,1.037363
-0.606080,-0.278178,0.299465
-0.426553,0.734242,-0.788356
0.221715,0.938394,-1.007030
0.627344,0.098214,-0.105626
0.332706,-0.832034,0.897029
-0.341395,-0.823700,0.888024
-0.626066,0.115855,-0.124592
-0.209170,0.945823,-1.014983
0.438673,0.715792,-0.768582
0.599842,-0.309686,0.333412
0.079932,-0.967887,1.043877
-0.532350,-0.530555,0.571539
-0.535903,0.521926,-0.560697
0.061158,0.999197,-1.072115
0.590504,0.344916,-0.370706
0.453979,-0.682973,0.736030
-0.206474,-0.923087,0.995440
-0.627407,-0.107740,0.115933
-0.331172,0.851102,-0.913556
0.336955,0.845242,-0.907279
0.626529,-0.120142,0.129282
0.196722,-0.928058,1.000814
-0.463308,-0.667889,0.719745
-0.584003,0.371316,-0.399054
-0.038090,1.002171,-1.075297
0.551036,0.480777,-0.516546
0.511044,-0.578708,0.623491
-0.126313,-0.956279,1.031326
-0.614918,-0.225072,0.242262
-0.388241,0.786732,-0.844600
0.281639,0.895886,-0.961516
0.630616,-0.029507,0.031744
0.245922,-0.900156,0.970651
-0.430650,-0.717988,0.773838
-0.597861,0.312067,-0.335430
-0.071446,0.997421,-1.070214
0.537055,0.518944,-0.557497
0.523562,-0.551189,0.593799
-0.110736,-0.960777,1.036190
-0.612692,-0.239676,0.257991
-0.391031,0.783184,-0.840799
0.283832,0.894098,-0.959602
0.630351,-0.042869,0.046121
0.232285,-0.908607,0.979786
-0.445617,-0.695951,0.750041
-0.588849,0.351847,-0.378149
-0.039177,1.002062,-1.075181
0.556283,0.465409,-0.500054
0.497056,-0.607197,0.654234
-0.160984,-0.944030,1.018082
-0.623749,-0.152532,0.164150
-0.340176,0.841916,-0.903717
0.343156,0.838801,-0.900380
0.623033,-0.159752,0.171924
0.154249,-0.946655,1.020920
-0.503302,-0.594749,0.640800
-0.549295,0.485742,-0.521873
0.058990,0.999536,-1.072478
0.597861,0.312067,-0.335430
0.420408,-0.732249,0.789238
-0.272281,-0.882177,0.951218
-0.630126,0.040422,-0.043479
-0.225790,0.935875,-1.004333
0.447421,0.701860,-0.753649
0.585219,-0.371948,0.400511
0.006401,-0.975509,1.052120
-0.580572,-0.389309,0.419224
-0.454676,0.689887,-0.740816
0.218652,0.940253,-1.009020
0.629935,0.046466,-0.049979
0.271278,-0.882902,0.952002
-0.425760,-0.724877,0.781277
-0.593161,0.333462,-0.358406
-0.036731,1.002302,-1.075439
0.564209,0.440930,-0.473782
0.476440,-0.645483,0.695558
-0.206474,-0.923087,0.995440
-0.629970,-0.056220,0.060486
-0.273809,0.902131,-0.968204
0.415576,0.750147,-0.805400
0.597493,-0.320648,0.345224
0.033102,-0.974247,1.050755
-0.573425,-0.414291,0.446156
-0.460692,0.679660,-0.729853
0.218652,0.940253,-1.009020
0.630336,0.032650,-0.035120
0.255108,-0.894140,0.964149
-0.445027,-0.696847,0.751009
-0.580309,0.385416,-0.414192
0.006806,1.003991,-1.077246
0.585748,0.364438,-0.391668
0.433480,-0.713933,0.769459
-0.272281,-0.882177,0.951218
-0.629065,0.068044,-0.073184
-0.192904,0.954737,-1.024526
0.482810,0.639492,-0.686789
0.555171,-0.470742,0.507024
-0.082416,-0.967401,1.043352
-0.613664,-0.233425,0.251258
-0.361927,0.818279,-0.878397
0.343156,0.838801,-0.900380
0.618343,-0.200325,0.215611
0.101959,-0.963043,1.038640
-0.547234,-0.492692,0.530697
-0.490289,0.624906,-0.671148
0.186930,0.957812,-1.027818
0.629085,0.067612,-0.072720
0.264987,-0.887375,0.956836
-0.445617,-0.695951,0.750041
-0.575364,0.403419,-0.433518
0.030479,1.002847,-1.076022
0.597949,0.311654,-0.334986
0.397808,-0.761576,0.820912
-0.324405,-0.839717,0.905332
-0.619997,0.177538,-0.190896
-0.114525,0.986933,-1.058988
0.537055,0.518944,-0.557497
0.497567,-0.606193,0.653151
-0.196987,-0.927927,1.000672
-0.630510,-0.035543,0.038238
-0.240977,0.926025,-0.993787
0.458071,0.684151,-0.734666
0.565825,-0.438937,0.472728
-0.073579,-0.969062,1.045148
-0.614918,-0.225072,0.242262
-0.345670,0.836143,-0.897533
0.371030,0.807746,-0.867114
0.606915,-0.273648,0.294586
0.038937,-0.973744,1.050211
-0.581540,-0.385770,0.415409
-0.428360,0.731552,-0.785472
0.283832,0.894098,-0.959602
0.626529,-0.120142,0.129282
0.136653,-0.952952,1.027728
-0.538064,-0.516484,0.556360
-0.490805,0.623880,-0.670048
0.202217,0.949731,-1.019167
0.630663,0.015378,-0.016542
0.217997,-0.916862,0.988711
-0.491025,-0.618824,0.666782
-0.535903,0.521926,-0.560697
0.130018,0.981936,-1.053640
0.624929,0.129602,-0.139371
0.283014,-0.874209,0.942606
-0.445617,-0.695951,0.750041
-0.566998,0.431912,-0.464104
0.069553,0.997769,-1.070587
0.614163,0.221298,-0.237921
0.332706,-0.832034,0.897029
-0.405726,-0.751621,0.810160
-0.587362,0.357947,-0.384699
0.022047,1.003421,-1.076636
0.602257,0.290523,-0.312290
0.368483,-0.795689,0.857761
-0.374096,-0.789479,0.851053
-0.599843,0.302556,-0.325214
-0.011978,1.003865,-1.077111
0.592127,0.337967,-0.363245
0.391746,-0.768977,0.828906
-0.352530,-0.812566,0.875995
-0.606648,0.267166,-0.287201
-0.032382,1.002692,-1.075856
0.585748,0.364438,-0.391668
0.403597,-0.754332,0.813087
-0.342096,-0.823014,0.887284
-0.609210,0.252493,-0.271438
-0.039177,1.002062,-1.075181
0.584210,0.370508,-0.398186
0.404663,-0.752978,0.811626
-0.343262,-0.821869,0.886046
-0.608129,0.258789,-0.278201
-0.032382,1.002692,-1.075856
0.587761,0.356321,-0.382954
0.395001,-0.765026,0.824639
-0.355978,-0.809013,0.872156
-0.603148,0.285947,-0.307375
-0.011978,1.003865,-1.077111
0.595820,0.321549,-0.345613
0.374096,-0.789479,0.851053
-0.379663,-0.783175,0.844243
-0.593161,0.333462,-0.358406
0.022047,1.003421,-1.076636
0.606948,0.265492,-0.285403
0.340928,-0.824156,0.888517
-0.413117,-0.742023,0.799793
-0.576259,0.400229,-0.430094
0.069553,0.997769,-1.070587
0.618802,0.187340,-0.201430
0.294136,-0.865541,0.933238
-0.454364,-0.682364,0.735372
-0.549832,0.484216,-0.520236
0.130018,0.981936,-1.053640
0.628077,0.086584,-0.093120
0.232285,-0.908607,0.979786
-0.500449,-0.600488,0.646994
-0.510742,0.582010,-0.625148
0.202217,0.949731,-1.019167
0.630493,-0.036405,0.039166
0.154249,-0.946655,1.020920
-0.547234,-0.492692,0.530697
-0.455622,0.688298,-0.739112
0.283832,0.894098,-0.959602
0.620874,-0.179660,0.193359
0.059743,-0.971281,1.047547
-0.589255,-0.356040,0.383365
-0.381322,0.795357,-0.853841
0.371030,0.807746,-0.867114
0.593391,-0.338812,0.364798
-0.050040,-0.972559,1.048930
-0.619721,-0.189372,0.203816
-0.285534,0.892698,-0.958102
0.458071,0.684151,-0.734666
0.542068,-0.506287,0.545360
-0.171717,-0.939598,1.013290
-0.630765,0.005447,-0.005859
-0.167589,0.967049,-1.037705
0.537055,0.518944,-0.557497
0.461610,-0.670683,0.722761
-0.299042,-0.861581,0.928958
-0.614037,0.222144,-0.238830
-0.029391,1.002932,-1.076112
0.597949,0.311654,-0.334986
0.348605,-0.816550,0.880300
-0.422473,-0.729425,0.786188
-0.561738,0.448736,-0.482161
0.123616,0.984080,-1.055935
0.629085,0.067612,-0.072720
0.203054,-0.924861,0.997358
-0.529208,-0.538067,0.579642
-0.468087,0.666693,-0.715952
0.281639,0.895886,-0.961516
0.618343,-0.200325,0.215611
0.030045,-0.974478,1.051005
-0.603971,-0.289266,0.311411
-0.331172,0.851102,-0.913556
0.430160,0.728851,-0.782577
0.555171,-0.470742,0.507024
-0.158831,-0.944882,1.019003
-0.630765,0.005447,-0.005859
-0.154952,0.972500,-1.043541
0.550368,0.482689,-0.518597
0.433480,-0.713933,0.769459
-0.344892,-0.820259,0.884307
-0.595639,0.322372,-0.346497
0.048954,1.000943,-1.073984
0.620841,0.170283,-0.183099
0.255108,-0.894140,0.964149
-0.503302,-0.594749,0.640800
-0.490289,0.624906,-0.671148
0.260230,0.912455,-0.979258
0.620874,-0.179660,0.193359
0.033102,-0.974247,1.050755
-0.606080,-0.278178,0.299465
-0.315959,0.865865,-0.929367
0.450299,0.697157,-0.748607
0.535592,-0.522637,0.562997
-0.206474,-0.923087,0.995440
-0.627287,0.099075,-0.106552
-0.086842,0.994241,-1.066811
0.585033,0.367272,-0.394712
0.362371,-0.802288,0.864891
-0.425760,-0.724877,0.781277
-0.549832,0.484216,-0.520236
0.168114,0.966812,-1.037452
0.630467,-0.037698,0.040557
0.117031,-0.959033,1.034304
-0.580572,-0.389309,0.419224
-0.372572,0.805922,-0.865160
0.406257,0.763088,-0.819266
0.561730,-0.451507,0.486282
-0.162866,-0.943275,1.017266
-0.630126,0.040422,-0.043479
-0.115863,0.986527,-1.058554
0.576482,0.399431,-0.429237
0.374096,-0.789479,0.851053
-0.420822,-0.731686,0.788629
-0.549295,0.485742,-0.521873
0.176498,0.962930,-1.033296
0.629712,-0.063535,0.068358
0.092887,-0.965183,1.040954
-0.592353,-0.343231,0.369561
-0.340176,0.841916,-0.903717
0.441022,0.712103,-0.764628
0.534419,-0.525522,0.566109
-0.223208,-0.913921,0.985531
-0.622953,0.150612,-0.161956
-0.039177,1.002062,-1.075181
0.605814,0.271766,-0.292143
0.294136,-0.865541,0.933238
-0.491025,-0.618824,0.666782
-0.488219,0.628998,-0.675537
0.283832,0.894098,-0.959602
0.610183,-0.255049,0.274550
-0.040325,-0.973612,1.050068
-0.625585,-0.132096,0.142150
-0.209170,0.945823,-1.014983
0.537055,0.518944,-0.557497
0.430244,-0.718565,0.774461
-0.374096,-0.789479,0.851053
-0.570785,0.419297,-0.450563
0.143575,0.977021,-1.048380
0.630616,-0.029507,0.031744
0.101959,-0.963043,1.038640
-0.593578,-0.338008,0.363931
-0.326518,0.855718,-0.918499
0.461065,0.679017,-0.729163
0.511044,-0.578708,0.623491
-0.273534,-0.881266,0.950234
-0.608996,0.253753,-0.272792
0.039449,1.002034,-1.075151
0.624929,0.129602,-0.139371
0.196722,-0.928058,1.000814
-0.556218,-0.467740,0.503787
-0.396786,0.775737,-0.832820
0.402066,0.768746,-0.825329
0.552389,-0.478592,0.515490
-0.206474,-0.923087,0.995440
-0.622953,0.150612,-0.161956
-0.021775,1.003437,-1.076652
0.614660,0.217912,-0.234283
0.245922,-0.900156,0.970651
-0.532350,-0.530555,0.571539
-0.428360,0.731552,-0.785472
0.373013,0.805400,-0.864600
0.567284,-0.434342,0.467774
-0.180265,-0.935846,1.009233
-0.626066,0.115855,-0.124592
-0.038905,1.002089,-1.075210
0.611766,0.236923,-0.254710
0.252818,-0.895665,0.965797
-0.531009,-0.533780,0.575018
-0.426553,0.734242,-0.788356
0.378927,0.798286,-0.856980
0.561730,-0.451507,0.486282
-0.196987,-0.927927,1.000672
-0.622953,0.150612,-0.161956
-0.011978,1.003865,-1.077111
0.618802,0.187340,-0.201430
0.217997,-0.916862,0.988711
-0.552656,-0.477846,0.514686
-0.391031,0.783184,-0.840799
0.418852,0.745477,-0.800396
0.533387,-0.528041,0.568827
-0.255362,-0.893970,0.963965
-0.608996,0.253753,-0.272792
0.058990,0.999536,-1.072478
0.629085,0.067612,-0.072720
0.138825,-0.952218,1.026935
-0.589255,-0.356040,0.383365
-0.315959,0.865865,-0.929367
0.485438,0.634429,-0.681360
0.472053,-0.653128,0.703810
-0.349530,-0.815617,0.879291
-0.570785,0.419297,-0.450563
0.172048,0.965016,-1.035529
0.626367,-0.122279,0.131582
0.012244,-0.975379,1.051979
-0.623119,-0.158903,0.171010
-0.192904,0.954737,-1.024526
0.562360,0.446788,-0.480069
0.362371,-0.802288,0.864891
-0.464998,-0.665084,0.716717
-0.488219,0.628998,-0.675537
0.318316,0.863639,-0.926983
0.585219,-0.371948,0.400511
-0.158831,-0.944882,1.019003
-0.626066,0.115855,-0.124592
-0.017149,1.003670,-1.076902
0.620986,0.169002,-0.181722
0.190369,-0.931154,1.004160
-0.573425,-0.414291,0.446156
-0.340176,0.841916,-0.903717
0.474804,0.654521,-0.702902
0.474984,-0.648040,0.698317
-0.355978,-0.809013,0.872156
-0.562111,0.447567,-0.480906
0.202217,0.949731,-1.019167
0.619618,-0.190216,0.204725
-0.044490,-0.973188,1.049610
-0.630079,-0.052776,0.056781
-0.115863,0.986527,-1.058554
0.597949,0.311654,-0.334986
0.271278,-0.882902,0.952002
-0.535885,-0.521915,0.562218
-0.397846,0.774346,-0.831329
0.430160,0.728851,-0.782577
0.511044,-0.578708,0.623491
-0.312894,-0.849934,0.916372
-0.580309,0.385416,-0.414192
0.168114,0.966812,-1.037452
0.624392,-0.145728,0.156825
-0.022537,-0.974951,1.051516
-0.629211,-0.075573,0.081312
-0.123082,0.984254,-1.056121
0.597861,0.312067,-0.335430
0.264987,-0.887375,0.956836
-0.543198,-0.503359,0.542202
-0.381322,0.795357,-0.853841
0.450299,0.697157,-0.748607
0.489280,-0.622119,0.670339
-0.349530,-0.815617,0.879291
-0.559098,0.456898,-0.490920
0.221715,0.938394,-1.007030
0.612030,-0.243838,0.262474
-0.094263,-0.964872,1.040617
-0.629906,0.047330,-0.050908
-0.039177,1.002062,-1.075181
0.620841,0.170283,-0.183099
0.170378,-0.940168,1.013906
-0.589747,-0.354043,0.381213
-0.285534,0.892698,-0.958102
0.526008,0.546658,-0.587228
0.397808,-0.761576,0.820912
-0.454364,-0.682364,0.735372
-0.479806,0.645199,-0.692907
0.353389,0.827808,-0.888605
0.555171,-0.470742,0.507024
-0.253327,-0.895327,0.965432
-0.597861,0.312067,-0.335430
0.136405,0.979684,-1.051230
0.626529,-0.120142,0.129282
-0.022537,-0.974951,1.051516
-0.630168,-0.049761,0.053537
-0.090885,0.993302,-1.065806
0.611766,0.236923,-0.254710
0.203054,-0.924861,0.997358
-0.580572,-0.389309,0.419224
-0.298821,0.881408,-0.946013
0.522815,0.554318,-0.595445
0.395001,-0.765026,0.824639
-0.463308,-0.667889,0.719745
-0.465146,0.671904,-0.721538
0.378927,0.798286,-0.856980
0.534419,-0.525522,0.566109
-0.299042,-0.861581,0.928958
-0.576259,0.400229,-0.430094
0.202217,0.949731,-1.019167
0.612561,-0.240509,0.258888
-0.110736,-0.960777,1.036190
-0.627051,0.102519,-0.110254
0.014155,1.003791,-1.077032
0.629555,0.056826,-0.061120
0.079932,-0.967887,1.043877
-0.619721,-0.189372,0.203816
-0.166801,0.967402,-1.038083
0.592127,0.337967,-0.363245
0.255108,-0.894140,0.964149
-0.561982,-0.450748,0.485463
-0.326518,0.855718,-0.918499
0.511063,0.581299,-0.624385
0.402102,-0.756220,0.815127
-0.464998,-0.665084,0.716717
-0.455622,0.688298,-0.739112
0.398904,0.772951,-0.829835
0.513630,-0.573190,0.617537
-0.341395,-0.823700,0.888024
-0.549295,0.485742,-0.521873
0.268148,0.906512,-0.972895
0.587260,-0.364009,0.391953
-0.203580,-0.924590,0.997065
-0.606648,0.267166,-0.287201
0.130018,0.981936,-1.053640
0.624392,-0.145728,0.156825
-0.062513,-0.970874,1.047107
-0.629862,0.048625,-0.052301
-0.006261,1.004000,-1.077255
0.629085,0.067612,-0.072720
0.073026,-0.969160,1.045254
-0.623247,-0.157630,0.169638
-0.133746,0.980635,-1.052248
0.606948,0.265492,-0.285403
0.196722,-0.928058,1.000814
-0.592353,-0.343231,0.369561
-0.247759,0.921385,-0.988819
0.564209,0.440930,-0.473782
0.304655,-0.856945,0.923949
-0.543198,-0.503359,0.542202
-0.345670,0.836143,-0.897533
0.507026,0.590160,-0.633887
0.395001,-0.765026,0.824639
-0.481670,-0.636149,0.685482
-0.426553,0.734242,-0.788356
0.441022,0.712103,-0.764628
0.467612,-0.660701,0.711985
-0.413117,-0.742023,0.799793
-0.490805,0.623880,-0.670048
0.371030,0.807746,-0.867114
0.523562,-0.551189,0.593799
-0.342096,-0.823014,0.887284
-0.539764,0.511836,-0.549871
0.300979,0.879512,-0.943983
0.564720,-0.442375,0.476435
-0.272281,-0.882177,0.951218
-0.575364,0.403419,-0.433518
0.233909,0.930701,-0.998794
0.593391,-0.338812,0.364798
-0.206474,-0.923087,0.995440
-0.599843,0.302556,-0.325214
0.172048,0.965016,-1.035529
0.612030,-0.243838,0.262474
-0.146684,-0.949461,1.023954
-0.615513,0.211982,-0.227911
0.116934,0.986199,-1.058203
0.623033,-0.159752,0.171924
-0.094263,-0.964872,1.040617
-0.624587,0.133465,-0.143524
0.069553,0.997769,-1.070587
0.628594,-0.088025,0.094714
-0.050040,-0.972559,1.048930
-0.629065,0.068044,-0.073184
0.030479,1.002847,-1.076022
0.630616,-0.029507,0.031744
-0.014470,-0.975308,1.051902
-0.630651,0.016241,-0.017471
0.000000,1.004051,-1.077310
0.630663,0.015378,-0.016542
0.012244,-0.975379,1.051979
-0.630717,-0.021744,0.023392
-0.021775,1.003437,-1.076652
0.629935,0.046466,-0.049979
0.030045,-0.974478,1.051005
-0.630275,-0.045885,0.049366
-0.034829,1.002479,-1.075628
0.629263,0.063730,-0.068545
0.038937,-0.973744,1.050211
-0.629970,-0.056220,0.060486
-0.039177,1.002062,-1.075181
0.629105,0.067181,-0.072257
0.038937,-0.973744,1.050211
-0.630079,-0.052776,0.056781
-0.034829,1.002479,-1.075628
0.629555,0.056826,-0.061120
0.030045,-0.974478,1.051005
-0.630510,-0.035543,0.038238
-0.021775,1.003437,-1.076652
0.630336,0.032650,-0.035120
0.012244,-0.975379,1.051979
-0.630802,-0.004483,0.004822
0.000000,1.004051,-1.077310
0.630803,-0.005346,0.005751
-0.014470,-0.975308,1.051902
-0.630126,0.040422,-0.043479
0.030479,1.002847,-1.076022
0.629941,-0.057080,0.061413
-0.050040,-0.972559,1.048930
-0.627287,0.099075,-0.106552
0.069553,0.997769,-1.070587
0.626367,-0.122279,0.131582
-0.094263,-0.964872,1.040617
-0.620744,0.171137,-0.184016
0.116934,0.986199,-1.058203
0.618343,-0.200325,0.215611
-0.146684,-0.949461,1.023954
-0.608637,0.255852,-0.275046
0.172048,0.965016,-1.035529
0.603811,-0.290086,0.312294
-0.206474,-0.923087,0.995440
-0.588849,0.351847,-0.378149
0.233909,0.930701,-0.998794
0.580463,-0.389702,0.419647
-0.272281,-0.882177,0.951218
-0.559098,0.456898,-0.490920
0.300979,0.879512,-0.943983
0.545852,-0.496379,0.534674
-0.342096,-0.823014,0.887284
-0.517085,0.567702,-0.609802
0.371030,0.807746,-0.867114
0.497567,-0.606193,0.653151
-0.413117,-0.742023,0.799793
-0.460692,0.679660,-0.729853
0.441022,0.712103,-0.764628
0.433480,-0.713933,0.769459
-0.481670,-0.636149,0.685482
-0.388241,0.786732,-0.844600
0.507026,0.590160,-0.633887
0.352070,-0.813037,0.876504
-0.543198,-0.503359,0.542202
-0.298821,0.881408,-0.946013
0.564209,0.440930,-0.473782
0.252818,-0.895665,0.965797
-0.592353,-0.343231,0.369561
